"","scenarios","Year","Biomass","relative"
"1","",100,41.2675645978327,0.000247368695340503
"2","scen1",100,41.2675645978327,0.000247368695340503
"3","scen2",100,41.2675645978327,0.000247368695340503
"4","scen3",100,41.2675645978327,0.000247368695340503
"5","scen4",100,41.2675645978327,0.000247368695340503
"6","scen5",100,41.2675645978327,0.000247368695340503
"7","scen6",100,41.2675645978327,0.000247368695340503
"8","scen7",100,41.2675645978327,0.000247368695340503
"9","",101,38.371091757887,0.000230006471170284
"10","scen1",101,38.371091757887,0.000230006471170284
"11","scen2",101,39.0137677863303,0.000233858841239415
"12","scen3",101,39.6564438256106,0.000237711211373506
"13","scen4",101,40.5133452429278,0.000242847705075108
"14","scen5",101,41.944430281391,0.000251426007243793
"15","scen6",101,42.2614411578766,0.000253326254270464
"16","scen7",101,42.6841223482784,0.000255859917103094
"17","",102,35.6779914059257,0.000213863315474571
"18","scen1",102,35.6779914059257,0.000213863315474571
"19","scen2",102,36.9564989646586,0.000221527027880884
"20","scen3",102,38.2350063743852,0.000229190739394013
"21","scen4",102,39.9396827202301,0.000239409020209926
"22","scen5",102,42.9235272943916,0.000257294973660349
"23","scen6",102,43.5389581719403,0.000260984029090082
"24","scen7",102,44.359532490293,0.000265902768553847
"25","",103,33.1739735946763,0.000198853570530458
"26","scen1",103,33.1739735946763,0.000198853570530458
"27","scen2",103,35.0841776510632,0.000210303838794832
"28","scen3",103,36.9943807321482,0.000221754101212989
"29","scen4",103,39.5413167168472,0.0002370211090384
"30","scen5",103,44.086458507673,0.000264265890888047
"31","scen6",103,44.9962969051858,0.00026971970284804
"32","scen7",103,46.2094135472905,0.00027699144480756
"33","",104,30.8457538910415,0.000184897605932915
"34","scen1",104,30.8457538910415,0.000184897605932915
"35","scen2",104,33.3824589581572,0.000200103286932782
"36","scen3",104,35.9201610446397,0.000215314944330394
"37","scen4",104,39.3051493740862,0.000235605459531816
"38","scen5",104,45.3266745272667,0.000271700073682624
"39","scen6",104,46.5402523452444,0.000278974580052284
"40","scen7",104,48.1583521466255,0.000288673898165653
"41","",105,28.6809824340668,0.000171921393349478
"42","scen1",105,28.6809824340668,0.000171921393349478
"43","scen2",105,31.8374344995572,0.0001908420017487
"44","scen3",105,34.998336088453,0.000209789281767883
"45","scen4",105,39.2190556912185,0.000235089391229371
"46","scen5",105,46.5546811413759,0.000279061070071969
"47","scen6",105,48.0942272904587,0.000288289516820074
"48","scen7",105,50.1469459863176,0.000300594055521211
"49","",106,26.6681780165114,0.000159856111387759
"50","scen1",106,26.6681780165114,0.000159856111387759
"51","scen2",106,30.4358178378568,0.000182440340823196
"52","scen3",106,34.2156138572003,0.000205097437724119
"53","scen4",106,39.2722375775427,0.000235408177519863
"54","scen5",106,47.7019087457459,0.000285937855715058
"55","scen6",106,49.6014766306847,0.000297324367955053
"56","scen7",106,52.1342146291851,0.000312506269296555
"57","",107,24.7966668344358,0.000148637778444276
"58","scen1",107,24.7966668344358,0.000148637778444276
"59","scen2",107,29.1651994323035,0.000174823918087315
"60","scen3",107,33.5598573333154,0.000201166659706195
"61","scen4",107,39.4557125005459,0.000236507974727993
"62","scen5",107,48.7206731944345,0.000292044599231117
"63","scen6",107,51.0248537692864,0.000305856466933627
"64","scen7",107,54.0970600316694,0.000324272083710356
"65","",108,23.056525574317,0.000138206911553566
"66","scen1",108,23.056525574317,0.000138206911553566
"67","scen2",108,28.0142961805363,0.000167925099641708
"68","scen3",108,33.0205110753472,0.000197933675606683
"69","scen4",108,39.7627962082106,0.000238348715679527
"70","scen5",108,49.5830262441697,0.000297213771459107
"71","scen6",108,52.345584534028,0.000313773276402615
"72","scen7",108,56.0289384188633,0.000335852273645329
"73","",109,21.4385285300935,0.000128508209393774
"74","scen1",109,21.4385285300935,0.000128508209393774
"75","scen2",109,26.9731495728522,0.000161684191545704
"76","scen3",109,32.5889440234863,0.000195346748570616
"77","scen4",109,40.1894904852943,0.000240906434014983
"78","scen5",109,50.2788072888343,0.000301384467039005
"79","scen6",109,53.561365806918,0.00032106099086372
"80","scen7",109,57.9380214423556,0.000347295822142077
"81","",110,19.9340984637156,0.000119490257731793
"82","scen1",110,19.9340984637156,0.000119490257731793
"83","scen2",110,26.0317229905558,0.000156041031652674
"84","scen3",110,32.2556175824687,0.000193348701735515
"85","scen4",110,40.7296404930689,0.000244144236003384
"86","scen5",110,50.9155387362634,0.000305201203717502
"87","scen6",110,54.7733363296422,0.000328325862680585
"88","scen7",110,59.9169342089136,0.000359157948585124
"89","",111,18.5352609425532,0.000111105255709613
"90","scen1",111,18.5352609425532,0.000111105255709613
"91","scen2",111,25.1801419590075,0.000150936429750339
"92","scen3",111,32.010566463395,0.000191879800524414
"93","scen4",111,41.3756733760388,0.000248016727946263
"94","scen5",111,51.5885047925156,0.000309235140223469
"95","scen6",111,56.0707166370739,0.000336102703333466
"96","scen7",111,62.0468101395615,0.000371924988155693
"97","",112,17.2346019056204,0.000103308761485047
"98","scen1",112,17.2346019056204,0.000103308761485047
"99","scen2",112,24.4089091656324,0.000146313456435576
"100","scen3",112,31.8439370438957,0.000190880979719052
"101","scen4",112,42.11965921136,0.000252476375789036
"102","scen5",112,52.358195421646,0.000313848869397926
"103","scen6",112,57.5035119610417,0.000344691257405748
"104","scen7",112,64.3671054827807,0.000385833452041321
"105","",113,16.025228228124,9.60594558452093e-05
"106","scen1",113,16.025228228124,9.60594558452093e-05
"107","scen2",113,23.709031354005,0.00014211820375112
"108","scen3",113,31.7462020779243,0.000190295130487165
"109","scen4",113,42.9535336687197,0.000257474839803209
"110","scen5",113,53.2626983854944,0.000319270699357588
"111","scen6",113,59.1024314893739,0.000354275603890269
"112","scen7",113,66.9015728950664,0.000401025719946393
"113","",114,14.9007310703652,8.93189225101379e-05
"114","scen1",114,14.9007310703652,8.93189225101379e-05
"115","scen2",114,23.0716442612312,0.000138297536961042
"116","scen3",114,31.7074524350329,0.000190062854880393
"117","scen4",114,43.8680049576956,0.000262956422539793
