"","scenarios","Year","Yield","relative"
"88","scen2",125,3622.56429526293,0.591149815497343
"89","scen2",126,3671.31807735396,0.599105723781868
"90","scen2",127,3715.09499407887,0.606249480009691
"91","scen2",128,3754.3018765774,0.612647473106885
"92","scen2",129,3789.33312718878,0.618364063800013
"93","scen2",130,3820.56618509183,0.623460844674529
"94","scen3",100,1555.97652285427,0.253912742309723
"95","scen3",101,1243.84124177487,0.202976803350244
"96","scen3",102,1242.96256216682,0.202833415615522
"97","scen3",103,1242.11909932562,0.202695774745046
"98","scen3",104,1304.85937868286,0.212934075998882
"99","scen3",105,1464.12350410624,0.238923665329977
"100","scen3",106,1661.42427991689,0.271120282894631
"101","scen3",107,1853.53098604662,0.30246930381688
"102","scen3",108,2041.34022755948,0.333117041005204
"103","scen3",109,2246.92842997568,0.366666046080336
"104","scen3",110,2465.58038782736,0.402346866076042
"105","scen3",111,2682.67114496329,0.437772920817128
"106","scen3",112,2888.30018211038,0.471328589526543
"107","scen3",113,3082.58579671973,0.503033176628086
"108","scen3",114,3265.14534195846,0.532824239722887
"109","scen3",115,3434.10924978979,0.560396692493654
"110","scen3",116,3587.27474323622,0.58539107376932
"111","scen3",117,3724.22847823502,0.607739931809488
"112","scen3",118,3845.49005448491,0.627528057729235
"113","scen3",119,3952.02323362722,0.644912723413892
"114","scen3",120,4044.85077951718,0.660060829052121
"115","scen3",121,4125.15496033542,0.673165303619058
"116","scen3",122,4194.19992044315,0.684432437091908
"117","scen3",123,4253.2787586591,0.6940732443943
"118","scen3",124,4303.62444544906,0.702288928377021
"119","scen3",125,4346.38206398975,0.709266349963295
"120","scen3",126,4382.58913423681,0.715174817322796
"121","scen3",127,4413.17495564173,0.720165978612603
"122","scen3",128,4438.96000175816,0.724373723185763
"123","scen3",129,4460.66167389486,0.727915120503781
"124","scen3",130,4478.90127573674,0.730891558293352
"125","scen4",100,1555.97652285427,0.253912742309723
"126","scen4",101,1036.51371633832,0.169143966050543
"127","scen4",102,1035.78149426894,0.169024478056421
"128","scen4",103,1035.07861907178,0.168909779045099
"129","scen4",104,1118.73330576065,0.182561007448768
"130","scen4",105,1324.09171893768,0.216072514261547
"131","scen4",106,1571.21966033479,0.256400200688582
"132","scen4",107,1804.70401560104,0.29450145225716
"133","scen4",108,2032.08967781282,0.331607485803343
"134","scen4",109,2280.90206631703,0.372210049503884
"135","scen4",110,2541.70691832876,0.41476960886054
"136","scen4",111,2793.26125690004,0.455819618939982
"137","scen4",112,3022.51999114255,0.49323131060432
"138","scen4",113,3228.48265472672,0.526841422296839
"139","scen4",114,3411.57696354363,0.55671975103134
"140","scen4",115,3571.82346554179,0.582869649934219
"141","scen4",116,3709.28089670366,0.605300703863707
"142","scen4",117,3825.3048867757,0.624234131881545
"143","scen4",118,3922.07004986561,0.640024799387977
"144","scen4",119,4002.11747758642,0.653087375582987
"145","scen4",120,4067.90773930692,0.66382338960721
"146","scen4",121,4121.694943744,0.672600679225142
"147","scen4",122,4165.46893159095,0.679743957502671
"148","scen4",123,4200.96451303448,0.685536320235544
"149","scen4",124,4229.66607434997,0.690219997678708
"150","scen4",125,4252.82534772288,0.69399925432278
"151","scen4",126,4271.48246203324,0.697043824075953
"152","scen4",127,4286.49373904867,0.699493446198508
"153","scen4",128,4298.55938537672,0.701462384226746
"154","scen4",129,4308.24959280434,0.70304368516886
"155","scen4",130,4316.02706377712,0.704312855335587
"156","scen5",100,1555.97652285427,0.253912742309723
"157","scen5",101,401.678604037287,0.0655481071726947
"158","scen5",102,603.21425032439,0.0984357940177703
"159","scen5",103,1063.93160680203,0.173618167077186
"160","scen5",104,1259.32403599191,0.205503370223537
"161","scen5",105,1333.54423567608,0.217615027539558
"162","scen5",106,1669.34325260279,0.272412544083292
"163","scen5",107,2345.91409664352,0.382819067481252
"164","scen5",108,2847.08614438974,0.464603057884133
"165","scen5",109,3164.97420193491,0.516477766308872
"166","scen5",110,3542.72446112992,0.57812111555714
"167","scen5",111,4062.47392712251,0.662936670474452
"168","scen5",112,4502.00798075826,0.7346622365469
"169","scen5",113,4818.38011336081,0.786289568064814
"170","scen5",114,5072.41291895387,0.827744027921601
"171","scen5",115,5309.61075821741,0.866451266078939
"172","scen5",116,5506.76548976013,0.898624051342768
"173","scen5",117,5656.49802565825,0.923058223866874
"174","scen5",118,5768.5284922658,0.941339966927097
"175","scen5",119,5856.37614900175,0.955675427070409
"176","scen5",120,5925.14052055697,0.966896772571666
"177","scen5",121,5977.84626228409,0.975497583201412
"178","scen5",122,6017.53457438754,0.981974138609424
"179","scen5",123,6047.55208320325,0.986872559548784
"180","scen5",124,6070.35089081602,0.990592993422512
"181","scen5",125,6087.66686655825,0.993418708863521
"182","scen5",126,6100.75712640942,0.995554848919323
"183","scen5",127,6110.63822633327,0.997167300740962
"184","scen5",128,6118.09877228858,0.998384753353399
"185","scen5",129,6123.73717862117,0.999304859276037
"186","scen5",130,6127.99699889142,1
"187","scen6",100,1555.97652285427,0.253912742309723
"188","scen6",101,357.043727799118,0.0582643444283195
"189","scen6",102,536.184556184865,0.087497522645958
"190","scen6",103,945.706595636206,0.154325564422973
"191","scen6",104,1119.38684520802,0.18266765558314
"192","scen6",105,1185.35962922187,0.193433454591493
"193","scen6",106,1501.61175433977,0.245041202633001
"194","scen6",107,2122.42555181834,0.346348986822659
"195","scen6",108,2594.79831673096,0.423433353051636
"196","scen6",109,2906.97117342981,0.474375423805804
"197","scen6",110,3266.92316202157,0.533114354105031
"198","scen6",111,3735.76345688471,0.609622272589318
"199","scen6",112,4136.76040756014,0.675059143845616
"200","scen6",113,4433.59434294292,0.7234981256918
"201","scen6",114,4670.11897830091,0.762095506761142
"202","scen6",115,4879.86092921617,0.79632234318962
"203","scen6",116,5051.65638511172,0.824356863429532
"204","scen6",117,5183.37380075308,0.845851230294461
"205","scen6",118,5282.55555384419,0.862036250148266
"206","scen6",119,5358.95889421029,0.874504164277454
"207","scen6",120,5417.80606669012,0.884107167100477
"208","scen6",121,5462.70186649858,0.891433508777306
"209","scen6",122,5496.60147619295,0.896965432128525
"210","scen6",123,5522.19054837982,0.901141196606136
"211","scen6",124,5541.52161056084,0.904295744851592
"212","scen6",125,5556.13385603526,0.906680250829168
"213","scen6",126,5567.16424723858,0.908480250275205
"214","scen6",127,5575.48532364335,0.909838128943598
"215","scen6",128,5581.76063047398,0.910862167766033
"216","scen6",129,5586.4943048327,0.911634634586687
"217","scen6",130,5590.06521814324,0.912217355712561
"218","scen7",100,1555.97652285427,0.253912742309723
"219","scen7",101,297.53051346468,0.0485526532598669
"220","scen7",102,446.811561623512,0.0729131495502269
"221","scen7",103,788.073125737275,0.128602074361303
"222","scen7",104,932.803780224467,0.152220012573964
"223","scen7",105,987.780001619056,0.16119133246928
"224","scen7",106,1269.91274166583,0.207231293013943
"225","scen7",107,1807.20096433367,0.294908917980964
"226","scen7",108,2227.6297539152,0.363516782778808
"227","scen7",109,2516.27798685134,0.410619977018029
"228","scen7",110,2838.64999727438,0.463226401349071
"229","scen7",111,3235.26810130615,0.527948708508086
"230","scen7",112,3577.89691761473,0.583860748995468
"231","scen7",113,3837.53211320301,0.626229437432367
"232","scen7",114,4042.21724738947,0.659631074904365
"233","scen7",115,4214.98805039469,0.687824757609574
"234","scen7",116,4353.88513999603,0.710490742861602
"235","scen7",117,4460.65565632584,0.727914138524021
"236","scen7",118,4541.19290074642,0.741056645681768
"237","scen7",119,4602.31447420944,0.751030797672064
"238","scen7",120,4648.67165421527,0.758595615346455
"239","scen7",121,4683.72757618261,0.764316232046117
"240","scen7",122,4710.11122995275,0.768621660683716
"241","scen7",123,4729.93820199642,0.771857134207488
"242","scen7",124,4744.82673593112,0.774286726444135
"243","scen7",125,4756.0092666469,0.77611155284627
"244","scen7",126,4764.40717479438,0.777481969337824
"245","scen7",127,4770.71379970772,0.778511118815946
"246","scen7",128,4775.44933175821,0.779283888784884
"247","scen7",129,4779.00529633222,0.779864170494334
"248","scen7",130,4781.67562487874,0.780299929282563
