"","scenarios","Year","Yield","relative"
"64","scen2",101,1206.10161082246,0.258709658208911
"65","scen2",102,1195.42580170863,0.256419689517916
"66","scen2",103,1185.42835108149,0.254275229207525
"67","scen2",104,1179.45087405145,0.252993056109074
"68","scen2",105,1178.60213328228,0.25281100060701
"69","scen2",106,1183.01374903806,0.253757295342118
"70","scen2",107,1192.38073040629,0.255766519545518
"71","scen2",108,1205.87325159187,0.25866067499061
"72","scen2",109,1222.56017539685,0.262240032082423
"73","scen2",110,1241.86358884884,0.266380628075015
"74","scen2",111,1263.38850556931,0.27099773810767
"75","scen2",112,1286.73871971196,0.276006375742959
"76","scen2",113,1311.52561932541,0.281323183439353
"77","scen2",114,1337.47894329728,0.286890189994936
"78","scen2",115,1364.38816625665,0.292662237567062
"79","scen2",116,1392.0901614329,0.298604335346756
"80","scen2",117,1420.46713202859,0.304691215836709
"81","scen2",118,1449.42503580894,0.310902706910294
"82","scen2",119,1478.8808960886,0.317221010009154
"83","scen2",120,1508.76672448421,0.323631541576429
"84","scen2",121,1539.02734093227,0.330122465449029
"85","scen2",122,1569.61441221389,0.336683414116932
"86","scen2",123,1600.48505902187,0.343305189938069
"87","scen2",124,1631.60159039709,0.349979708174755
"88","scen2",125,1662.9302213305,0.35669972191838
"89","scen2",126,1694.440335183,0.363458663877961
"90","scen2",127,1726.10396379306,0.37025053486284
"91","scen2",128,1757.89504410674,0.37706974432931
"92","scen2",129,1789.78888799687,0.383910996656431
"93","scen2",130,1821.76196369967,0.390769244264042
"94","scen3",100,1352.97154923911,0.290213365050846
"95","scen3",101,1072.07681377636,0.229961243378695
"96","scen3",102,1062.66077939965,0.227941497269891
"97","scen3",103,1053.89896815417,0.22606208249068
"98","scen3",104,1051.72778692442,0.22559636256392
"99","scen3",105,1058.19001317474,0.226982514716844
"100","scen3",106,1073.61321236889,0.230290801975733
"101","scen3",107,1097.54699780724,0.235424616071361
"102","scen3",108,1128.66430959562,0.242099301707227
"103","scen3",109,1165.47603021191,0.249995442109715
"104","scen3",110,1207.18736933523,0.258942554186509
"105","scen3",111,1253.30570412703,0.268834969986382
"106","scen3",112,1303.3318358267,0.279565611018118
"107","scen3",113,1356.75315917792,0.29102452308759
"108","scen3",114,1413.23002532472,0.303138851272248
"109","scen3",115,1472.4739901013,0.315846724092216
"110","scen3",116,1534.24080145342,0.329095749307152
"111","scen3",117,1598.33725823003,0.342844485131965
"112","scen3",118,1664.59215605868,0.357056208106307
"113","scen3",119,1732.83820567025,0.371695034562294
"114","scen3",120,1802.92398430041,0.386728484208672
"115","scen3",121,1874.70953764356,0.402126536746782
"116","scen3",122,1948.05593885956,0.417859392270045
"117","scen3",123,2022.82371270848,0.433897133239733
"118","scen3",124,2098.87404889115,0.450209984747389
"119","scen3",125,2176.06746413552,0.46676802753139
"120","scen3",126,2254.26366244682,0.483541168000507
"121","scen3",127,2333.32153261702,0.500499137699684
"122","scen3",128,2413.09861956511,0.517611379912154
"123","scen3",129,2493.45094947474,0.534847012151326
"124","scen3",130,2574.23355027842,0.552174937805031
"125","scen4",100,1352.97154923911,0.290213365050846
"126","scen4",101,893.377011162199,0.191630007899469
"127","scen4",102,885.640677900941,0.189970558881368
"128","scen4",103,878.526387342496,0.188444538467947
"129","scen4",104,880.10396908455,0.188782930880014
"130","scen4",105,893.154115614505,0.191582196645059
"131","scen4",106,918.125400993634,0.196938555220076
"132","scen4",107,954.403425798172,0.204720217489208
"133","scen4",108,1000.28429063704,0.214561695814322
"134","scen4",109,1053.89944730019,0.226062185267845
"135","scen4",110,1114.46738967882,0.239054052230451
"136","scen4",111,1181.63467292626,0.253461482529726
"137","scen4",112,1255.02175832544,0.269203064839381
"138","scen4",113,1334.1665899388,0.286179687830317
"139","scen4",114,1418.77381004431,0.3043279970599
"140","scen4",115,1508.52743021561,0.323580212784655
"141","scen4",116,1603.11134082921,0.343868529264242
"142","scen4",117,1702.23514757941,0.365130656712379
"143","scen4",118,1805.60710379914,0.387304015260302
"144","scen4",119,1912.91117034823,0.410320814286389
"145","scen4",120,2023.82741563437,0.434112428235256
"146","scen4",121,2138.02309243044,0.458607482588678
"147","scen4",122,2255.13892206988,0.483728911815699
"148","scen4",123,2374.78950503334,0.509394047443754
"149","scen4",124,2496.56989217034,0.535516027590417
"150","scen4",125,2620.05806049349,0.562004328023032
"151","scen4",126,2744.81979951564,0.588765810281529
"152","scen4",127,2870.41361242996,0.615705772985052
"153","scen4",128,2996.39488269424,0.64272884556728
"154","scen4",129,3122.32039829476,0.66973995873425
"155","scen4",130,3247.7538470172,0.696645523203912
"156","scen5",100,1352.97154923911,0.290213365050846
"157","scen5",101,859.706316568856,0.184407619825582
"158","scen5",102,897.377690159461,0.192488156405945
"159","scen5",103,986.222674262451,0.211545469044129
"160","scen5",104,1061.30701552137,0.227651113949694
"161","scen5",105,1120.2432967374,0.240292988425845
"162","scen5",106,1177.44807479302,0.252563454235601
"163","scen5",107,1243.1938779269,0.266665976033775
"164","scen5",108,1320.23177393905,0.283190659831224
"165","scen5",109,1409.0862693133,0.302250012643896
"166","scen5",110,1503.36259894433,0.322472352782721
"167","scen5",111,1600.83700160042,0.343380681872902
"168","scen5",112,1701.91053865871,0.365061027866708
"169","scen5",113,1807.90622362846,0.387797178108181
"170","scen5",114,1919.02056078235,0.411631282904369
"171","scen5",115,2035.52764252227,0.436622135271523
"172","scen5",116,2157.06592483903,0.462692183761075
"173","scen5",117,2283.22542220256,0.489753486183572
"174","scen5",118,2413.64225063,0.517727989164415
"175","scen5",119,2548.12714565318,0.546575095339808
"176","scen5",120,2686.42125179879,0.576239280025573
"177","scen5",121,2828.27593901267,0.606667211897258
"178","scen5",122,2973.38097285688,0.637792345446023
"179","scen5",123,3121.3794680052,0.669538128514121
"180","scen5",124,3271.86302167322,0.701816958412182
"181","scen5",125,3424.40955320995,0.734538298538668
"182","scen5",126,3578.57730388606,0.767607391330156
"183","scen5",127,3733.91610800369,0.800927675922471
"184","scen5",128,3889.96671430161,0.834400642591586
"185","scen5",129,4046.26560525832,0.867926866497605
"186","scen5",130,4202.34671200678,0.901406375535178
"187","scen6",100,1352.97154923911,0.290213365050846
"188","scen6",101,764.173775325509,0.163915821397387
"189","scen6",102,797.706545439569,0.171108624571815
"190","scen6",103,876.755922840353,0.188064772565879
"191","scen6",104,943.59218651054,0.202401198929063
"192","scen6",105,996.083880712867,0.213660704881162
"193","scen6",106,1051.54375564977,0.225556887723875
"194","scen6",107,1118.88595029326,0.24000183664271
"195","scen6",108,1199.79730402308,0.257357379891167
"196","scen6",109,1293.95494356921,0.277554260921884
"197","scen6",110,1395.47901378404,0.299331246600019
"198","scen6",111,1502.11095335344,0.32220387390821
"199","scen6",112,1614.5316624991,0.34631819643104
"200","scen6",113,1733.96222047748,0.371936136542418
"201","scen6",114,1860.54331589362,0.399087872048755
"202","scen6",115,1994.46784272728,0.427814778846683
