"","species","management","time","biomass","harvest1","profit1","BvBMSY","FvFMSY1","FvFMSYtotal"
"3308","Haemulon album","30% MPA",4,2929.52154945596,57.3940192671538,1262.66842387738,0.431167682363603,0.509409013151989,0.509409013151989
"3309","Haemulon album","BAU",5,3001.61399550499,84.0091796474727,1848.2019522444,0.44177826581695,0.727727161645699,0.727727161645699
"3310","Haemulon album","30% MPA",5,3072.46288030093,60.194468882591,1324.278315417,0.45220582162762,0.509409013151989,0.509409013151989
"3311","Haemulon album","BAU",6,3120.46879022789,87.3356879249504,1921.38513434891,0.459271342933244,0.727727161645699,0.727727161645699
"3312","Haemulon album","30% MPA",6,3217.55127698174,63.0369829566334,1386.81362504593,0.473559966554915,0.509409013151989,0.509409013151989
"3313","Haemulon album","BAU",7,3240.01834479119,90.681641142494,1994.99610513487,0.476866674969028,0.727727161645699,0.727727161645699
"3314","Haemulon album","30% MPA",7,3364.55131266154,65.916949100472,1450.17288021038,0.495195466967328,0.509409013151989,0.509409013151989
"3315","Haemulon album","BAU",8,3360.08643826385,94.0421072282661,2068.92635902186,0.494538325685519,0.727727161645699,0.727727161645699
"3316","Haemulon album","30% MPA",8,3513.22325954342,68.8296706626017,1514.25275457724,0.517077039670369,0.509409013151989,0.509409013151989
"3317","Haemulon album","BAU",9,3480.49880488175,97.4122088316467,2143.06859429623,0.512260646605875,0.727727161645699,0.727727161645699
"3318","Haemulon album","30% MPA",9,3663.32457745256,71.7703958925295,1578.94870963565,0.539168987543095,0.509409013151989,0.509409013151989
"3319","Haemulon album","BAU",10,3601.0839449488,100.787146018733,2217.31721241212,0.530008396363802,0.727727161645699,0.727727161645699
"3320","Haemulon album","30% MPA",10,3814.61137240036,74.7343465163823,1644.15562336041,0.561435414209925,0.509409013151989,0.509409013151989
"3321","Haemulon album","BAU",11,3721.67387889115,104.162217376813,2291.56878228988,0.547756851685444,0.727727161645699,0.727727161645699
"3322","Haemulon album","30% MPA",11,3966.83981049758,77.7167454377293,1709.76839963004,0.583840432140719,0.509409013151989,0.509409013151989
"3323","Haemulon album","BAU",12,3842.10484052811,107.532839417631,2365.72246718787,0.565481909425152,0.727727161645699,0.727727161645699
"3324","Haemulon album","30% MPA",12,4119.76747408238,80.7128433063034,1775.68255273867,0.606348362246024,0.509409013151989,0.509409013151989
"3325","Haemulon album","BAU",13,3962.21790663941,110.89456419772,2439.68041234985,0.583160179225357,0.727727161645699,0.727727161645699
"3326","Haemulon album","30% MPA",13,4273.15464854799,83.7179437290153,1841.79476203834,0.628923923272678,0.509409013151989,0.509409013151989
"3327","Haemulon album","BAU",14,4081.85956088696,114.243095101446,2513.34809223181,0.600769066514697,0.727727161645699,0.727727161645699
"3328","Haemulon album","30% MPA",14,4426.76553004978,86.7274269308696,1908.00339247913,0.651532409554424,0.509409013151989,0.509409013151989
"3329","Haemulon album","BAU",15,4200.8821910731,117.574300758268,2586.63461668189,0.618286845694614,0.727727161645699,0.727727161645699
"3330","Haemulon album","30% MPA",15,4580.36934600203,89.736771707292,1974.20897756042,0.6741398559269,0.509409013151989,0.509409013151989
"3331","Haemulon album","BAU",16,4319.1445195782,120.884227089832,2659.4529959763,0.635692723491259,0.727727161645699,0.727727161645699
"3332","Haemulon album","30% MPA",16,4733.74138200248,92.7415755432245,2040.31466195094,0.696713188870629,0.509409013151989,0.509409013151989
"3333","Haemulon album","BAU",17,4436.51196760679,124.16910750449,2731.72036509879,0.652966892565323,0.727727161645699,0.727727161645699
"3334","Haemulon album","30% MPA",17,4886.66391051275,95.7375728074638,2106.2266017642,0.719220363194436,0.509409013151989,0.509409013151989
"3335","Haemulon album","BAU",18,4552.8569545785,127.425371276656,2803.35816808644,0.670090575576473,0.727727161645699,0.727727161645699
"3336","Haemulon album","30% MPA",18,5038.92701824676,98.7206509625249,2171.85432117555,0.741630483810667,0.509409013151989,0.509409013151989
"3337","Haemulon album","BAU",19,4668.05913462351,130.649650165839,2874.29230364846,0.687046059990802,0.727727161645699,0.727727161645699
"3338","Haemulon album","30% MPA",19,5190.32933075029,101.686864760315,2237.11102472692,0.76391391237898,0.509409013151989,0.509409013151989
